Time    Pdcmap    Quarter
      97.064220       0.902879       1.000000
      97.084653       0.902754       1.000000
      97.105087       0.903041       1.000000
      97.125521       0.902956       1.000000
      97.145955       0.903054       1.000000
      97.166389       0.903104       1.000000
      97.186823       0.902855       1.000000
      97.207257       0.902867       1.000000
      97.248125       0.902999       1.000000
      97.268559       0.902967       1.000000
      97.288993       0.902624       1.000000
      97.309427       0.902866       1.000000
      97.329861       0.902837       1.000000
      97.350295       0.902701       1.000000
      97.370729       0.902779       1.000000
      97.391163       0.902983       1.000000
      97.411597       0.903229       1.000000
      97.432031       0.902977       1.000000
      97.452465       0.903001       1.000000
      97.472899       0.902828       1.000000
      97.493333       0.902976       1.000000
      97.513767       0.902838       1.000000
      97.534201       0.902991       1.000000
      97.554635       0.903137       1.000000
      97.575068       0.902914       1.000000
      97.595502       0.903282       1.000000
      97.615936       0.903044       1.000000
      97.636370       0.903013       1.000000
      97.656804       0.902943       1.000000
      97.677238       0.903062       1.000000
      97.697672       0.903122       1.000000
      97.718106       0.902760       1.000000
      97.738540       0.902894       1.000000
      97.758974       0.902918       1.000000
      97.779408       0.902981       1.000000
      97.799842       0.903187       1.000000
      97.820276       0.902996       1.000000
      97.840710       0.902661       1.000000
      97.861144       0.902703       1.000000
      97.881578       0.902862       1.000000
      97.902012       0.902964       1.000000
      97.922446       0.903282       1.000000
      97.942880       0.903017       1.000000
      97.963314       0.902738       1.000000
      97.983748       0.902546       1.000000
     102.765279       0.966772       2.000000
     102.785713       0.966262       2.000000
     102.806147       0.966138       2.000000
     102.826581       0.966156       2.000000
     102.847015       0.966457       2.000000
     102.867449       0.966716       2.000000
     102.887883       0.966541       2.000000
     102.908317       0.966499       2.000000
     102.928751       0.966780       2.000000
     102.949185       0.966488       2.000000
     102.969618       0.966699       2.000000
     102.990052       0.966712       2.000000
     103.010486       0.966771       2.000000
     103.030920       0.966523       2.000000
     103.051354       0.966403       2.000000
     103.071788       0.966492       2.000000
     103.092222       0.966401       2.000000
     103.112656       0.966441       2.000000
     103.133090       0.966425       2.000000
     103.153524       0.966431       2.000000
     103.194391       0.966551       2.000000
     103.214825       0.966420       2.000000
     103.235259       0.966731       2.000000
     103.255693       0.966129       2.000000
     103.276127       0.966532       2.000000
     103.296561       0.966431       2.000000
     103.316995       0.966455       2.000000
     103.337429       0.966572       2.000000
     103.357863       0.966535       2.000000
     103.378297       0.966385       2.000000
     103.398731       0.966489       2.000000
     103.419165       0.966404       2.000000
     103.439598       0.966696       2.000000
     103.460032       0.966462       2.000000
     103.480466       0.966348       2.000000
     103.500900       0.966205       2.000000
     103.521334       0.966259       2.000000
     103.541768       0.966581       2.000000
     103.562202       0.966445       2.000000
     103.582636       0.966396       2.000000
     103.603070       0.966757       2.000000
     103.623503       0.966424       2.000000
     103.643937       0.966377       2.000000
     103.664371       0.966483       2.000000
     103.684805       0.966648       2.000000
     103.705239       0.966541       2.000000
     103.725673       0.966648       2.000000
     103.746107       0.966684       2.000000
     103.766541       0.966422       2.000000
     103.786975       0.966591       2.000000
     103.807408       0.966534       2.000000
     103.827842       0.966502       2.000000
     103.848276       0.966470       2.000000
     103.868710       0.966821       2.000000
     103.889144       0.966441       2.000000
     103.909578       0.966478       2.000000
     103.930012       0.966439       2.000000
     103.950446       0.966587       2.000000
     103.970880       0.966374       2.000000
     103.991314       0.966756       2.000000
     104.011747       0.966535       2.000000
     104.032181       0.966835       2.000000
     104.052615       0.966522       2.000000
     104.073049       0.966485       2.000000
     104.093483       0.966451       2.000000
     104.113917       0.966485       2.000000
     104.134351       0.966672       2.000000
     104.154785       0.966348       2.000000
     104.175219       0.966423       2.000000
     104.195653       0.966274       2.000000
     104.216086       0.966327       2.000000
     104.236520       0.966566       2.000000
     104.256954       0.966633       2.000000
     104.277388       0.966460       2.000000
     104.297822       0.966363       2.000000
     104.318256       0.966395       2.000000
     104.338690       0.966757       2.000000
     104.359124       0.966543       2.000000
     104.379558       0.966468       2.000000
     104.399991       0.966412       2.000000
     104.420425       0.966746       2.000000
     104.440859       0.966462       2.000000
     104.461293       0.966506       2.000000
     104.481727       0.966448       2.000000
     104.502161       0.966447       2.000000
     104.522595       0.966501       2.000000
     104.543029       0.966450       2.000000
     104.563463       0.966550       2.000000
     104.583896       0.966352       2.000000
     104.604330       0.966650       2.000000
     104.624764       0.966394       2.000000
     104.645198       0.966660       2.000000
     104.665632       0.966493       2.000000
     104.686066       0.966401       2.000000
     104.706500       0.967580       2.000000
     104.726934       0.966493       2.000000
     104.747368       0.966442       2.000000
     104.767802       0.966539       2.000000
     104.788235       0.966465       2.000000
     104.808669       0.966481       2.000000
     104.829103       0.966293       2.000000
     104.849537       0.966495       2.000000
     104.869971       0.966363       2.000000
     104.890405       0.966334       2.000000
     104.910839       0.966279       2.000000
     104.931273       0.966593       2.000000
     104.951706       0.966614       2.000000
     104.972140       0.966334       2.000000
     104.992574       0.966699       2.000000
     105.013008       0.966379       2.000000
     105.033442       0.966655       2.000000
     105.053876       0.966540       2.000000
     105.074310       0.966520       2.000000
     105.094744       0.966690       2.000000
     105.115177       0.966756       2.000000
     105.135611       0.966395       2.000000
     105.156045       0.966312       2.000000
     105.176479       0.966443       2.000000
     105.196913       0.966252       2.000000
     105.217347       0.966674       2.000000
     105.237781       0.966309       2.000000
     105.258215       0.966525       2.000000
     105.278649       0.966200       2.000000
     105.299082       0.966324       2.000000
     105.319516       0.966552       2.000000
     105.339950       0.966313       2.000000
     105.360384       0.966401       2.000000
     105.380818       0.966496       2.000000
     105.401252       0.966627       2.000000
     105.421686       0.966280       2.000000
     105.442120       0.966345       2.000000
     105.462554       0.966494       2.000000
     105.482988       0.966698       2.000000
     105.503421       0.966437       2.000000
     105.523855       0.966371       2.000000
     105.544289       0.966085       2.000000
     105.564723       0.966165       2.000000
     105.585157       0.966171       2.000000
     105.605591       0.966472       2.000000
     105.626025       0.966340       2.000000
     105.646458       0.966444       2.000000
     105.666892       0.966429       2.000000
     105.687326       0.966418       2.000000
     105.707760       0.966471       2.000000
     105.728194       0.966511       2.000000
     105.748628       0.966694       2.000000
     105.769062       0.966364       2.000000
     105.789496       0.966586       2.000000
     105.809929       0.966618       2.000000
     105.830363       0.966705       2.000000
     105.850797       0.966324       2.000000
     105.871231       0.966546       2.000000
     105.891665       0.966340       2.000000
     105.912099       0.966508       2.000000
     105.932533       0.966350       2.000000
     105.952967       0.966495       2.000000
     105.973400       0.966327       2.000000
     105.993834       0.965940       2.000000
     106.014268       0.966246       2.000000
     106.034702       0.966228       2.000000
     106.055136       0.966349       2.000000
     106.075570       0.966323       2.000000
     106.096004       0.966442       2.000000
     106.116438       0.966568       2.000000
     106.136871       0.966425       2.000000
     106.177739       0.966511       2.000000
     106.198173       0.966519       2.000000
     106.218607       0.966567       2.000000
     106.239041       0.966185       2.000000
     106.259475       0.966117       2.000000
     106.279909       0.966503       2.000000
     106.300342       0.966380       2.000000
     106.320776       0.966649       2.000000
     106.341210       0.966398       2.000000
     106.361644       0.966454       2.000000
     106.382078       0.966390       2.000000
     106.402512       0.966313       2.000000
     106.422946       0.966341       2.000000
     106.443380       0.966324       2.000000
     106.463813       0.966590       2.000000
     106.484247       0.966416       2.000000
     106.504681       0.966623       2.000000
     106.525115       0.966731       2.000000
     106.545549       0.966172       2.000000
     106.565983       0.966272       2.000000
     106.586417       0.966366       2.000000
     106.606851       0.966399       2.000000
     106.627284       0.966325       2.000000
     106.647718       0.966482       2.000000
     106.668152       0.966303       2.000000
     106.688586       0.966121       2.000000
     106.709020       0.966515       2.000000
     106.729454       0.966282       2.000000
     106.749888       0.966388       2.000000
     106.770322       0.966195       2.000000
     106.790755       0.966304       2.000000
     106.811189       0.966425       2.000000
     106.831623       0.966305       2.000000
     106.852057       0.966366       2.000000
     106.872491       0.966475       2.000000
     106.892925       0.966633       2.000000
     106.913359       0.966448       2.000000
     106.933792       0.965637       2.000000
     106.954226       0.966471       2.000000
     106.974660       0.966254       2.000000
     106.995094       0.966239       2.000000
     107.015528       0.966383       2.000000
     107.035962       0.966426       2.000000
     107.056396       0.966639       2.000000
     107.076830       0.966712       2.000000
     107.097263       0.966328       2.000000
     107.117697       0.966276       2.000000
     107.138131       0.966433       2.000000
     107.158565       0.966305       2.000000
     107.178999       0.966385       2.000000
     107.199433       0.966339       2.000000
     107.219867       0.966278       2.000000
     107.240300       0.966442       2.000000
     107.260734       0.966581       2.000000
     107.281168       0.966369       2.000000
     107.301602       0.966216       2.000000
     107.322036       0.966836       2.000000
     107.342470       0.966328       2.000000
     107.362904       0.966627       2.000000
     107.383337       0.966344       2.000000
     107.403771       0.966316       2.000000
     107.424205       0.966430       2.000000
     107.444639       0.966301       2.000000
     107.465073       0.966336       2.000000
     107.485507       0.966425       2.000000
     107.505941       0.966366       2.000000
     107.526374       0.966441       2.000000
     107.546808       0.966468       2.000000
     107.567242       0.966001       2.000000
     107.587676       0.966570       2.000000
     107.608110       0.966339       2.000000
     107.628544       0.966433       2.000000
     107.648978       0.966158       2.000000
     107.669411       0.966329       2.000000
     107.689845       0.966621       2.000000
     107.710279       0.966435       2.000000
     107.730713       0.966548       2.000000
     107.751147       0.966287       2.000000
     107.771581       0.966699       2.000000
     107.792015       0.966050       2.000000
     107.812449       0.966487       2.000000
     107.832882       0.966605       2.000000
     107.853316       0.966283       2.000000
     107.873750       0.966036       2.000000
     107.894184       0.966253       2.000000
     107.914618       0.966621       2.000000
     107.935052       0.966265       2.000000
     107.955486       0.966401       2.000000
     107.975919       0.966398       2.000000
     107.996353       0.966301       2.000000
     108.016787       0.966223       2.000000
     108.037221       0.966455       2.000000
     108.057655       0.966249       2.000000
     108.078089       0.966299       2.000000
     108.098522       0.966429       2.000000
     108.139390       0.966387       2.000000
     108.159824       0.966532       2.000000
     108.180258       0.966507       2.000000
     108.200692       0.966363       2.000000
     108.221126       0.966222       2.000000
     108.241559       0.966455       2.000000
     108.261993       0.966291       2.000000
     108.282427       0.966370       2.000000
     108.302861       0.966176       2.000000
     108.323295       0.966071       2.000000
     108.343729       0.966227       2.000000
     108.364163       0.966675       2.000000
     108.384596       0.966324       2.000000
     108.405030       0.966493       2.000000
     108.425464       0.966237       2.000000
     108.445898       0.966260       2.000000
     108.466332       0.966434       2.000000
     108.486766       0.966449       2.000000
     108.507200       0.966652       2.000000
     108.527633       0.966187       2.000000
     108.548067       0.966186       2.000000
     108.568501       0.966504       2.000000
     108.588935       0.966573       2.000000
     108.609369       0.966449       2.000000
     108.629803       0.966308       2.000000
     108.650236       0.966361       2.000000
     108.670670       0.966423       2.000000
     108.691104       0.966750       2.000000
     108.711538       0.966302       2.000000
     108.731972       0.966283       2.000000
     108.752406       0.966355       2.000000
     108.772840       0.966442       2.000000
     108.793273       0.966595       2.000000
     108.813707       0.966298       2.000000
     108.834141       0.966626       2.000000
     108.854575       0.966130       2.000000
     108.875009       0.966496       2.000000
     108.895443       0.966314       2.000000
     108.915877       0.966150       2.000000
     108.936310       0.966478       2.000000
     108.956744       0.966451       2.000000
     108.977178       0.966518       2.000000
     108.997612       0.967080       2.000000
     109.018046       0.966395       2.000000
     109.038480       0.966291       2.000000
     109.058913       0.966414       2.000000
     109.079347       0.966291       2.000000
     109.099781       0.966164       2.000000
     109.120215       0.967119       2.000000
     109.161083       0.966580       2.000000
     109.181516       0.966412       2.000000
     109.201950       0.966438       2.000000
     109.222384       0.966482       2.000000
     109.242818       0.966338       2.000000
     109.263252       0.966405       2.000000
     109.283686       0.966458       2.000000
     109.304120       0.966462       2.000000
     109.324553       0.966303       2.000000
     109.344987       0.966513       2.000000
     109.365421       0.966434       2.000000
     109.385855       0.966410       2.000000
     109.406289       0.966518       2.000000
     109.426723       0.966187       2.000000
     109.447156       0.966397       2.000000
     109.467590       0.966366       2.000000
     109.488024       0.966359       2.000000
     109.508458       0.966475       2.000000
     109.528892       0.966333       2.000000
     109.549326       0.966630       2.000000
     109.569759       0.966256       2.000000
     109.590193       0.966349       2.000000
     109.610627       0.966328       2.000000
     109.631061       0.966523       2.000000
     109.651495       0.966574       2.000000
     109.671929       0.966273       2.000000
     109.692362       0.966233       2.000000
     109.712796       0.966186       2.000000
     109.733230       0.966459       2.000000
     109.753664       0.966380       2.000000
     109.774098       0.966296       2.000000
     109.794532       0.966288       2.000000
     109.814965       0.966563       2.000000
     109.835399       0.966249       2.000000
     109.855833       0.966158       2.000000
     109.876267       0.966826       2.000000
     109.896701       0.966236       2.000000
     109.917135       0.966404       2.000000
     109.937568       0.966063       2.000000
     109.958002       0.966526       2.000000
     109.978436       0.966540       2.000000
     109.998870       0.966640       2.000000
     110.019304       0.966409       2.000000
     110.039738       0.966082       2.000000
     110.060172       0.966271       2.000000
     110.080605       0.966252       2.000000
     110.101039       0.966223       2.000000
     110.121473       0.966220       2.000000
     110.141907       0.966220       2.000000
     110.162341       0.966329       2.000000
     110.182774       0.966413       2.000000
     110.203208       0.966634       2.000000
     110.223642       0.966343       2.000000
     110.244076       0.966262       2.000000
     110.264510       0.966440       2.000000
     110.284944       0.966243       2.000000
     110.305377       0.966237       2.000000
     110.325811       0.966354       2.000000
     110.346245       0.966786       2.000000
     110.366679       0.965942       2.000000
     110.387113       0.966140       2.000000
     110.407547       0.966178       2.000000
     110.427980       0.966378       2.000000
     110.448414       0.966158       2.000000
     110.468848       0.966462       2.000000
     110.489282       0.966579       2.000000
     110.509716       0.966223       2.000000
     110.530150       0.966395       2.000000
     110.550583       0.966505       2.000000
     110.571017       0.966300       2.000000
     110.591451       0.966287       2.000000
     110.611885       0.966398       2.000000
     110.632319       0.966575       2.000000
     110.652753       0.966451       2.000000
     110.673186       0.966360       2.000000
     110.693620       0.966531       2.000000
     110.714054       0.966412       2.000000
     110.734488       0.966650       2.000000
     110.754922       0.966320       2.000000
     110.775356       0.966722       2.000000
     110.795789       0.966145       2.000000
     110.816223       0.966579       2.000000
     110.836657       0.966324       2.000000
     110.857091       0.966290       2.000000
     110.877525       0.966611       2.000000
     110.897958       0.966294       2.000000
     110.918392       0.966782       2.000000
     110.938826       0.966166       2.000000
     110.959260       0.966393       2.000000
     110.979694       0.966466       2.000000
     111.000128       0.966495       2.000000
     111.020561       0.966114       2.000000
     111.040995       0.966673       2.000000
     111.061429       0.966416       2.000000
     111.081863       0.966216       2.000000
     111.102297       0.966245       2.000000
     111.122730       0.966324       2.000000
     111.143164       0.966491       2.000000
     111.163598       0.966549       2.000000
     111.184032       0.966301       2.000000
     111.204466       0.966501       2.000000
     111.224900       0.966415       2.000000
     111.245333       0.966525       2.000000
     111.265767       0.966260       2.000000
     111.286201       0.966226       2.000000
     111.306635       0.966406       2.000000
     111.327069       0.966485       2.000000
     111.347503       0.966683       2.000000
     111.367936       0.966348       2.000000
     111.388370       0.966567       2.000000
     111.408804       0.966087       2.000000
     111.429238       0.966393       2.000000
     111.449672       0.966641       2.000000
     111.470105       0.966302       2.000000
     111.490539       0.966473       2.000000
     111.510973       0.966474       2.000000
     111.531407       0.966303       2.000000
     111.551841       0.966418       2.000000
     111.572275       0.966361       2.000000
     111.592708       0.966485       2.000000
     111.613142       0.966519       2.000000
     111.633576       0.966622       2.000000
     111.654010       0.966294       2.000000
     111.674444       0.966283       2.000000
     111.694877       0.966705       2.000000
     111.715311       0.966609       2.000000
     111.735745       0.966540       2.000000
     111.756179       0.966099       2.000000
     111.776613       0.966250       2.000000
     111.797047       0.966456       2.000000
     111.817480       0.966344       2.000000
     111.837914       0.966851       2.000000
     111.858348       0.966453       2.000000
     111.878782       0.966484       2.000000
     111.899216       0.966584       2.000000
     111.919649       0.966587       2.000000
     111.940083       0.966373       2.000000
     111.960517       0.966527       2.000000
     111.980951       0.966591       2.000000
     112.001385       0.966745       2.000000
     112.021819       0.966329       2.000000
     112.042252       0.966547       2.000000
     112.062686       0.966268       2.000000
     112.083120       0.966379       2.000000
     112.123988       0.966700       2.000000
     112.144421       0.966577       2.000000
     112.164855       0.966315       2.000000
     112.185289       0.966449       2.000000
     112.205723       0.966637       2.000000
     112.226157       0.966434       2.000000
     112.246590       0.966328       2.000000
     112.267024       0.966423       2.000000
     112.287458       0.966585       2.000000
     112.307892       0.966323       2.000000
     112.328326       0.966506       2.000000
     112.348759       0.966222       2.000000
     112.369193       0.966457       2.000000
     112.410061       0.966730       2.000000
     112.430495       0.966772       2.000000
     112.450929       0.966200       2.000000
     112.471362       0.966292       2.000000
     112.491796       0.966441       2.000000
     112.512230       0.966672       2.000000
     112.532664       0.966576       2.000000
     112.553098       0.966421       2.000000
     112.573531       0.966803       2.000000
     112.593965       0.966359       2.000000
     112.614399       0.966566       2.000000
     112.634833       0.966544       2.000000
     112.655267       0.966637       2.000000
     112.675700       0.966578       2.000000
     112.696134       0.966382       2.000000
     112.716568       0.966499       2.000000
     112.737002       0.966554       2.000000
     112.757436       0.966652       2.000000
     112.777869       0.966435       2.000000
     112.798303       0.966439       2.000000
     112.818737       0.966526       2.000000
     112.839171       0.966068       2.000000
     112.859605       0.966363       2.000000
     112.880039       0.966516       2.000000
     112.900472       0.966570       2.000000
     112.920906       0.966526       2.000000
     112.941340       0.966525       2.000000
     112.961774       0.966659       2.000000
     112.982207       0.966340       2.000000
     113.002641       0.966441       2.000000
     113.023075       0.966457       2.000000
     113.043509       0.966403       2.000000
     113.063943       0.966480       2.000000
     113.084376       0.966595       2.000000
     113.104810       0.966446       2.000000
     113.125244       0.966483       2.000000
     113.145678       0.965904       2.000000
     113.166112       0.966027       2.000000
     113.186546       0.966381       2.000000
     113.206979       0.966552       2.000000
     113.227413       0.966351       2.000000
     113.247847       0.966305       2.000000
     113.268281       0.966629       2.000000
     113.288715       0.966317       2.000000
     113.309148       0.966571       2.000000
     113.329582       0.966518       2.000000
     113.350016       0.966488       2.000000
     113.370450       0.966735       2.000000
     113.390884       0.966468       2.000000
     113.411317       0.966418       2.000000
     113.431751       0.966662       2.000000
     113.452185       0.967144       2.000000
     113.472619       0.966627       2.000000
     113.493053       0.966342       2.000000
     113.513486       0.966385       2.000000
     113.533920       0.966576       2.000000
     113.554354       0.966322       2.000000
     113.574788       0.966304       2.000000
     113.595221       0.966569       2.000000
     113.615655       0.966296       2.000000
     113.636089       0.966210       2.000000
     113.656523       0.966387       2.000000
     113.676957       0.966439       2.000000
     113.697390       0.966118       2.000000
     113.717824       0.966716       2.000000
     113.738258       0.966243       2.000000
     113.758692       0.966619       2.000000
     113.779126       0.966248       2.000000
     113.799559       0.966375       2.000000
     113.819993       0.966267       2.000000
     113.840427       0.966058       2.000000
     113.860861       0.966532       2.000000
     113.881295       0.966390       2.000000
     113.901728       0.966491       2.000000
     113.922162       0.966348       2.000000
     113.942596       0.966444       2.000000
     113.963030       0.966737       2.000000
     113.983463       0.966353       2.000000
     114.003897       0.966486       2.000000
     114.024331       0.966394       2.000000
     114.044765       0.966358       2.000000
     114.065199       0.966214       2.000000
     114.085633       0.966404       2.000000
     114.106066       0.966626       2.000000
     114.126500       0.966360       2.000000
     114.146934       0.966593       2.000000
     114.167368       0.966282       2.000000
     114.187801       0.966548       2.000000
     114.208235       0.966581       2.000000
     114.228669       0.966604       2.000000
     114.249103       0.966444       2.000000
     114.269537       0.966472       2.000000
     114.289970       0.966212       2.000000
     114.310404       0.966654       2.000000
     114.330838       0.966549       2.000000
     114.351272       0.966325       2.000000
     114.371706       0.966457       2.000000
     114.392139       0.966426       2.000000
     114.412573       0.966670       2.000000
     114.433007       0.966552       2.000000
     114.453441       0.966418       2.000000
     114.473875       0.966305       2.000000
     114.494308       0.966456       2.000000
     114.514742       0.966105       2.000000
     116.721589       0.967294       2.000000
     116.742023       0.966500       2.000000
     116.762457       0.966756       2.000000
     116.782891       0.966226       2.000000
     116.803324       0.966485       2.000000
     116.823758       0.966340       2.000000
     116.844192       0.966462       2.000000
     116.864626       0.966715       2.000000
     116.885060       0.966444       2.000000
     116.905493       0.966692       2.000000
     116.925927       0.966467       2.000000
     116.946361       0.966487       2.000000
     116.966794       0.966542       2.000000
     116.987228       0.966475       2.000000
     117.007662       0.966563       2.000000
     117.028096       0.966590       2.000000
     117.048530       0.966549       2.000000
     117.068963       0.966495       2.000000
     117.089397       0.966322       2.000000
     117.109831       0.966544       2.000000
     117.130265       0.966554       2.000000
     117.150698       0.966511       2.000000
     117.171132       0.966542       2.000000
     117.191566       0.966750       2.000000
     117.212000       0.966589       2.000000
     117.232433       0.966448       2.000000
     117.252867       0.966547       2.000000
     117.273301       0.966509       2.000000
     117.293735       0.966446       2.000000
     117.314168       0.965713       2.000000
     117.334602       0.966576       2.000000
     117.355036       0.966423       2.000000
     117.375470       0.966433       2.000000
     117.395904       0.966519       2.000000
     117.416337       0.966362       2.000000
     117.436771       0.966480       2.000000
     117.457205       0.966481       2.000000
     117.477639       0.966425       2.000000
     117.498072       0.966808       2.000000
     117.518506       0.966468       2.000000
     117.538940       0.966708       2.000000
     117.559374       0.966524       2.000000
     117.579807       0.966462       2.000000
     117.600241       0.966559       2.000000
     117.620675       0.966329       2.000000
     117.641109       0.966656       2.000000
     117.661542       0.966567       2.000000
     117.681976       0.966350       2.000000
     117.702410       0.966405       2.000000
     117.722844       0.966479       2.000000
     117.743277       0.966464       2.000000
     117.763711       0.966815       2.000000
     117.784145       0.966238       2.000000
     117.804578       0.966467       2.000000
     117.825012       0.966425       2.000000
     117.845446       0.966360       2.000000
     117.865880       0.966369       2.000000
     117.886314       0.966294       2.000000
     117.906747       0.966560       2.000000
     117.927181       0.966235       2.000000
     117.947615       0.966391       2.000000
     117.968049       0.967156       2.000000
     117.988482       0.966622       2.000000
     118.008916       0.966101       2.000000
     118.029350       0.966211       2.000000
     118.049784       0.966492       2.000000
     118.090651       0.966295       2.000000
     118.111085       0.966115       2.000000
     118.131519       0.966454       2.000000
     118.151952       0.966591       2.000000
     118.172386       0.966392       2.000000
     118.192820       0.966298       2.000000
     118.213254       0.966614       2.000000
     118.233687       0.966190       2.000000
     118.254121       0.966439       2.000000
     118.274555       0.966674       2.000000
     118.294988       0.966421       2.000000
     118.315422       0.966566       2.000000
     118.335856       0.966221       2.000000
     118.356290       0.966650       2.000000
     118.376724       0.966358       2.000000
     118.397157       0.966303       2.000000
     118.417591       0.966389       2.000000
     118.438025       0.966474       2.000000
     118.458459       0.966223       2.000000
     118.478892       0.966925       2.000000
     118.499326       0.966506       2.000000
     118.519760       0.966328       2.000000
     118.540193       0.966356       2.000000
     118.560627       0.966224       2.000000
     118.581061       0.966374       2.000000
     118.601495       0.966327       2.000000
     118.621928       0.966363       2.000000
     118.642362       0.966215       2.000000
     118.662796       0.966278       2.000000
     118.683230       0.966611       2.000000
     118.703663       0.966364       2.000000
     118.724097       0.966156       2.000000
     118.744531       0.966228       2.000000
     118.764965       0.966365       2.000000
     118.785398       0.966254       2.000000
     118.805832       0.966535       2.000000
     118.826266       0.966229       2.000000
     118.846700       0.966400       2.000000
     118.867133       0.966139       2.000000
     118.887567       0.966415       2.000000
     118.908001       0.966396       2.000000
     118.928435       0.966096       2.000000
     118.948868       0.966357       2.000000
     118.969302       0.966235       2.000000
     118.989736       0.966204       2.000000
     119.010169       0.966343       2.000000
     119.030603       0.966252       2.000000
     119.051037       0.966385       2.000000
     119.071471       0.966192       2.000000
     119.091904       0.966423       2.000000
     119.112338       0.966515       2.000000
     119.132772       0.966204       2.000000
     119.153206       0.966401       2.000000
     119.173639       0.966100       2.000000
     119.194073       0.966102       2.000000
     119.214507       0.966354       2.000000
     119.234941       0.966226       2.000000
     119.255374       0.966252       2.000000
     119.275808       0.966184       2.000000
     119.296242       0.966196       2.000000
     119.316676       0.966334       2.000000
     119.337109       0.965857       2.000000
     119.357543       0.966191       2.000000
     119.377977       0.965771       2.000000
     119.398410       0.966259       2.000000
     119.418844       0.966449       2.000000
     119.439278       0.966287       2.000000
     119.459712       0.966201       2.000000
     119.480145       0.966242       2.000000
     119.500579       0.966400       2.000000
     119.521013       0.966481       2.000000
     119.541447       0.966422       2.000000
     119.561880       0.966322       2.000000
     119.582314       0.966430       2.000000
     119.602748       0.966444       2.000000
     119.623182       0.966440       2.000000
     119.643615       0.966037       2.000000
     119.664049       0.966318       2.000000
     119.684483       0.966215       2.000000
     119.704916       0.966209       2.000000
     119.725350       0.966063       2.000000
     119.745784       0.966077       2.000000
     119.766218       0.966252       2.000000
     119.786651       0.966344       2.000000
     119.807085       0.966213       2.000000
     119.827519       0.966361       2.000000
     119.847952       0.966277       2.000000
     119.868386       0.966127       2.000000
     119.888820       0.966216       2.000000
     119.909254       0.966109       2.000000
     119.929687       0.966406       2.000000
     119.950121       0.966413       2.000000
     119.970555       0.966256       2.000000
     119.990989       0.966239       2.000000
     120.011422       0.966121       2.000000
     120.031856       0.966035       2.000000
     120.052290       0.966126       2.000000
     120.072724       0.966177       2.000000
     120.093157       0.966291       2.000000
     120.113591       0.966488       2.000000
     120.134025       0.966218       2.000000
     120.154458       0.966248       2.000000
     120.174892       0.966010       2.000000
     120.195326       0.966120       2.000000
     120.215760       0.966433       2.000000
     120.236193       0.966124       2.000000
     120.256627       0.966203       2.000000
     120.277061       0.966131       2.000000
     120.297494       0.966236       2.000000
     120.317928       0.966392       2.000000
     120.338362       0.966163       2.000000
     120.358796       0.966296       2.000000
     120.379229       0.966409       2.000000
     120.399663       0.966349       2.000000
     120.420097       0.966178       2.000000
     120.440531       0.966242       2.000000
     120.460964       0.966421       2.000000
     120.481398       0.966466       2.000000
     120.501832       0.965938       2.000000
     120.522266       0.966220       2.000000
     120.542699       0.966528       2.000000
     120.563133       0.966207       2.000000
     120.583567       0.966392       2.000000
     120.604000       0.966272       2.000000
     120.624434       0.966264       2.000000
     120.644868       0.966315       2.000000
     120.665302       0.966190       2.000000
     120.685735       0.966288       2.000000
     120.706169       0.966469       2.000000
     120.726603       0.966128       2.000000
     120.747036       0.966268       2.000000
     120.767470       0.966185       2.000000
     120.787904       0.966326       2.000000
     120.808338       0.966401       2.000000
     120.828771       0.966284       2.000000
     120.849205       0.966508       2.000000
     120.869639       0.966341       2.000000
     120.890072       0.966463       2.000000
     120.910506       0.966454       2.000000
     120.930940       0.966011       2.000000
     120.951374       0.966515       2.000000
     120.971807       0.966453       2.000000
     120.992241       0.966078       2.000000
     121.012675       0.966619       2.000000
     121.033108       0.966435       2.000000
     121.073976       0.966518       2.000000
     121.094410       0.966348       2.000000
     121.114843       0.966509       2.000000
     121.135277       0.966353       2.000000
     121.155711       0.966469       2.000000
     121.176144       0.966519       2.000000
     121.196578       0.966279       2.000000
     121.217012       0.966235       2.000000
     121.237446       0.966372       2.000000
     121.257879       0.966334       2.000000
     121.278313       0.966355       2.000000
     121.298747       0.966527       2.000000
     121.319181       0.966362       2.000000
     121.339614       0.966591       2.000000
     121.360048       0.966401       2.000000
     121.380482       0.966598       2.000000
     121.400915       0.966537       2.000000
     121.421349       0.966240       2.000000
     121.441783       0.966420       2.000000
     121.462216       0.966568       2.000000
     121.482650       0.966331       2.000000
     121.503084       0.966504       2.000000
     121.523518       0.966313       2.000000
     121.543951       0.966216       2.000000
     121.564385       0.966260       2.000000
     121.584819       0.966250       2.000000
     121.605252       0.966460       2.000000
     121.625686       0.966387       2.000000
     121.646120       0.966316       2.000000
     121.666554       0.966460       2.000000
     121.686987       0.966632       2.000000
     121.707421       0.966485       2.000000
     121.727855       0.966614       2.000000
     121.748288       0.966546       2.000000
     121.768722       0.966594       2.000000
     121.789156       0.966465       2.000000
     121.809589       0.966525       2.000000
     121.830023       0.966641       2.000000
     121.850457       0.966561       2.000000
     121.870890       0.966440       2.000000
     121.891324       0.966277       2.000000
     121.911758       0.966376       2.000000
     121.932192       0.966506       2.000000
     121.952625       0.966467       2.000000
     121.973059       0.966506       2.000000
     121.993493       0.966622       2.000000
     122.013926       0.966473       2.000000
     122.034360       0.966417       2.000000
